web-scraper-order,web-scraper-start-url,produk,produk-href,Nama,Gambar-src,Bahan,Cara Buat,Reaksi,Produk,Produk-href
1684416673-5,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Ikan Bakar Teflon ala diana_az,https://cookpad.com/id/resep/16915620-ikan-bakar-teflon-ala-diana_az,Ikan Bakar Teflon ala diana_az,https://img-global.cpcdn.com/recipes/c082e5853edb9004/680x482cq70/ikan-bakar-teflon-ala-diana_az-foto-resep-utama.jpg,"[{""Bahan"":""3 ekor ikan nila @ -/+ 450-500 gram""},{""Bahan"":""1 sdt garam""},{""Bahan"":""1 sdt kunyit bubuk""},{""Bahan"":""1 sdm air jeruk nipis""},{""Bahan"":""💠 Bumbu Olesan 💠""},{""Bahan"":""1 siung bawang putih""},{""Bahan"":""1 sdm irisan gula merah""},{""Bahan"":""1 sdm margarin""},{""Bahan"":""2 sdm saus tiram""},{""Bahan"":""4 sdm kecap manis""}]","[{""Cara Buat"":""Cuci ikan sampai bersih.""},{""Cara Buat"":""Lumuri air jeruk nipis, lalu baluri dgn kunyit bubuk dan garam. \n\nRatakan sampai bumbu menyelimuti ikan.""},{""Cara Buat"":""Marinasi selama kurang lebih 30 menit.""},{""Cara Buat"":""Setelah di marinasi, ikan di goreng setengah matang.\n\nGunakan wajan anti lengket supaya kulit ikan tidak mengelupas.""},{""Cara Buat"":""Angkat dan tiriskan.""},{""Cara Buat"":""Selanjutnya siapkan bumbu olesan :\n\nUlek halus bawang putih dan gula merah.""},{""Cara Buat"":""Campur dengan semua sisa bumbu oles, aduk sampai rata.""},{""Cara Buat"":""Olesi ikan dengan bumbu oles tersebut di kedua sisinya.""},{""Cara Buat"":""Diamkan sebentar supaya bumbu meresap.""},{""Cara Buat"":""Siapkan wajan teflon datar, panaskan di atas kompor api sedang, olesi dgn minyak goreng.""},{""Cara Buat"":""Letakkan ikan, dan panggang sambil di olesi bumbu olesan sampai kedua sisi ikan matang merata.""},{""Cara Buat"":""Sajikan ikan bakar dengan sambal favorit dan lalapan.""}]",😋 4,,
1684416698-6,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Ikan belut sambel terasi,https://cookpad.com/id/resep/16933158-ikan-belut-sambel-terasi,Ikan belut sambel terasi,https://img-global.cpcdn.com/recipes/bd66a5da7552a232/680x482cq70/ikan-belut-sambel-terasi-foto-resep-utama.jpg,"[{""Bahan"":""Ikan belut yang sudah dipotong kecil""},{""Bahan"":""Bumbu racik ikan goreng""},{""Bahan"":""Jeruk purut""},{""Bahan"":""Bahan sambal :""},{""Bahan"":""4 siung bawang merah""},{""Bahan"":""2 siung bawang putih""},{""Bahan"":""1 buah tomat potong jadi 4""},{""Bahan"":""1 buah cabai besar, buang isinya lalu potong jadi 4""},{""Bahan"":""3 buah cabai kecil""},{""Bahan"":""1 buah kemiri""},{""Bahan"":""sedikit Terasi""},{""Bahan"":""sedikit Garam""},{""Bahan"":""sedikit Gula""}]","[{""Cara Buat"":""Ikan belut yang sudah dipotong kecil, bersihkan lalu lumuri dengan bumbu racik instan dan beri sedikit air perasan jeruk purut""},{""Cara Buat"":""Goreng ikan belut dalam minyak yg sudah panas, tutup""},{""Cara Buat"":""Goreng bahan sambal dlm minyak bekas belut, tutup""},{""Cara Buat"":""Uleg bahan sambal lalu beri sedikit gula, garam dan air perasan jeruk purut""},{""Cara Buat"":""Masukkan ikan belut ke dlm cobek yg sudah berisi sambal kemudian penyet2""},{""Cara Buat"":""Selamat menikmati""}]",😋 2,,
1684416726-7,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Sup Bakso Ikan Rumahan,https://cookpad.com/id/resep/16933148-sup-bakso-ikan-rumahan,Sup Bakso Ikan Rumahan,https://img-global.cpcdn.com/recipes/9d7a73d9d785f7d6/680x482cq70/sup-bakso-ikan-rumahan-foto-resep-utama.jpg,"[{""Bahan"":""1 buah wortel""},{""Bahan"":""1 buah kentang""},{""Bahan"":""1 buah jagung""},{""Bahan"":""2 lembar kol""},{""Bahan"":""5 buah Bakso ikan""},{""Bahan"":""2 batang daun bawang""},{""Bahan"":""Bumbu""},{""Bahan"":""1 siung bawang putih (geprek)""},{""Bahan"":""1 buah bawang merah (goreng)""},{""Bahan"":""1 sdt garam""},{""Bahan"":""1 sdt kaldu bubuk""},{""Bahan"":""1 sdt lada bubuk""},{""Bahan"":""2 sdm minyak goreng""}]","[{""Cara Buat"":""Pertama\"" bersihkan semua bahan dan kemudian potong semua bahan.""},{""Cara Buat"":""Siapkan air di dalam wadah panci secukup nya, kemudian masukkan bawang putih yg sudah di geprek dan bakso ikan, tunggu hingga mendidih.""},{""Cara Buat"":""Setelah mendidih, masukkan kentang terlebih dahulu. Tunggu hingga 2 menit""},{""Cara Buat"":""Kemudian masukkan wortel, kol, jagung, garam, lada, penyedap rasa. Aduk hingga rata, dan tunggu matang.""},{""Cara Buat"":""Apabila sudah matang, matikan kompor lalu kemudian tuang kan minyak beserta bawang goreng, dan daun bawang, lalu diaduk. Dan Sup bakso ikan siap di hidangkan.""}]",😋 3,,
1684416753-8,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Sambal Pindang Tongkol Cabe Hijau,https://cookpad.com/id/resep/16933198-sambal-pindang-tongkol-cabe-hijau,Sambal Pindang Tongkol Cabe Hijau,https://img-global.cpcdn.com/recipes/8ea9251d1999a795/680x482cq70/sambal-pindang-tongkol-cabe-hijau-foto-resep-utama.jpg,"[{""Bahan"":""4 pcs pindang tongkol (sy beli Rp 10rb)""},{""Bahan"":""Bumbu halus:""},{""Bahan"":""15 cabe rawit hijau""},{""Bahan"":""3 cabe ijo besar (tambahan saya)""},{""Bahan"":""6 siung bawang merah uk kecil""},{""Bahan"":""3 siung bawang putih uk sedang""},{""Bahan"":""1 sdt gula pasir (sesuai selera)""},{""Bahan"":""1 sdt garam (sesuai selera)""},{""Bahan"":""1 sdt kaldu jamur""}]","[{""Cara Buat"":""Goreng pindang tongkol setengah matang. Tiriskan kemudian suwir-suwir.""},{""Cara Buat"":""Haluskan bumbu halus. Saya menggunakan blender biar cepat 🫢kemudian tumis dengan sedikit minyak hingga bumbu matang.""},{""Cara Buat"":""Masukkan ikan yang sudah disuwir-suwir, koreksi rasa. Bila sudah pas, matikan api kompor. Siap dihidangkan dengan nasi hangat.""},{""Cara Buat"":""Peringatan: bisa boros nasi, hati-hati 🤫""}]",😋 5,,
1684416779-9,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Patin Goreng Tepung,https://cookpad.com/id/resep/16933412-patin-goreng-tepung,Patin Goreng Tepung,https://img-global.cpcdn.com/recipes/74290c128b195c3e/680x482cq70/patin-goreng-tepung-foto-resep-utama.jpg,"[{""Bahan"":""1 ekor ikan patin(300 gr)potong jadi 5 bagian""},{""Bahan"":""🌿 Bumbu marinasi""},{""Bahan"":""1 sdt garam""},{""Bahan"":""1 sdt bawang putih bubuk""},{""Bahan"":""1 sdm cuka/ air jeruk nipis""},{""Bahan"":""🌿 tepung bumbu celup""},{""Bahan"":""3 sdm munjung, Kobe tepung bumbu putih""},{""Bahan"":""2 sdm tepung beras""},{""Bahan"":""1/2 sdt ketumbar bubuk""},{""Bahan"":""1/4 sdt kunyit bubuk""},{""Bahan"":""4-5 sdm air""}]","[{""Cara Buat"":""Cuci bersih ikan lalu Marinasi ikan dengan bumbu marinasi, Diamkan 10 menit""},{""Cara Buat"":""Campur semua bumbu tepung aduk rata""},{""Cara Buat"":""Panaskan minyak,goreng ikan setengah matang,lalu celupkan ke dalam tepung bumbu celup,kemudian goreng kembali hingga kuning kecoklatan \n\nAngkat dan tiriskan""},{""Cara Buat"":""Sajikan dengan saus atau sambal kesukaan""}]",😋 7,,
1684416807-10,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Pempek Ikan Tenggiri,https://cookpad.com/id/resep/16933482-pempek-ikan-tenggiri,Pempek Ikan Tenggiri,https://img-global.cpcdn.com/recipes/6da9663c57b69ba0/680x482cq70/pempek-ikan-tenggiri-foto-resep-utama.jpg,"[{""Bahan"":""250 gram ikan tenggiri""},{""Bahan"":""2 Sung Bawang Putih""},{""Bahan"":""120 ml air putih""},{""Bahan"":""1 1/2 sendok teh Gula pasir""},{""Bahan"":""1/2 Sendok teh lada""},{""Bahan"":""1 putih telur""},{""Bahan"":""1/2 sendok teh garam""},{""Bahan"":""150 gram tepung tapioka""},{""Bahan"":""1 sendok teh garam""},{""Bahan"":""Membuat cuko Pempek :""},{""Bahan"":""10 buah gula aren warna hitam""},{""Bahan"":""20 cabe rawit warna hijau/orange""},{""Bahan"":""1 sendok teh garam atau disesuaikan""},{""Bahan"":""11/2 srndok teh kaldu jamur""},{""Bahan"":""10 siung bawang putih""},{""Bahan"":""500 ml air putih""}]","[{""Cara Buat"":""Siapkan bahan dan bumbu untuk pembuatan Pempe Palembang.""},{""Cara Buat"":""Sisir ikan tenggiri dengan menggunakan sendok""},{""Cara Buat"":""Siapkan panci,masukkan ikan tenggiri dan bawang masukkan Bawang putih yang suda parut.diadu terus diuleni de gan tan gan""},{""Cara Buat"":""Tambahkan air kedalam adonan sambil diulenin.""},{""Cara Buat"":""Tambakan gula,lada putih telur 1 adonan diaduk kembali dengan menggunakan tangan.""},{""Cara Buat"":""Tambahkan garam adonan tersebut dan tetakhir tambahkan tepung tapioka sedikit demi sedikit.""},{""Cara Buat"":""Bentuk pempeknya seperti pempek telur (pempek kapal selam) dan pempek lenjer. Membentuk pempek ini dengan menggunakan talenan yang diberi sagu mulai dari bentuk bulatan menjadi lonjong.usahakan tangan dan talenan diberi sagu supaya tidak lengket.""},{""Cara Buat"":""Setelah dibentuk langsung direbus pempeknya dan digoreng.""},{""Cara Buat"":""Membuat cuko pempek : Bawang putih dan cabe rawit ijo/merah di blender""},{""Cara Buat"":""Siapkan panci rebus air dan masukan gula aren,bumbu yang sudah diblender tambahkan garam dan kaldu jamur diaduk terus sampai bau bawang putih tidak langu.""},{""Cara Buat"":""Saring cuko pempek yang telah direbus dan siap disajikan""}]",😋 3,,
1684416833-11,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Kembung Asam Pedas,https://cookpad.com/id/resep/16933990-kembung-asam-pedas,Kembung Asam Pedas,https://img-global.cpcdn.com/recipes/6a777f62d64d442e/680x482cq70/kembung-asam-pedas-foto-resep-utama.jpg,"[{""Bahan"":""1/2 kg ikan kembung""},{""Bahan"":""2 siung bawang putih""},{""Bahan"":""5 siung bawang merah""},{""Bahan"":""3 buah cabe merah besar""},{""Bahan"":""6 buah cabe rawit merah""},{""Bahan"":""10 buah cabe rawit hijau utuh""},{""Bahan"":""2 butir kemiri""},{""Bahan"":""1/2 ruas kunyit""},{""Bahan"":""Sejempol lengkuas""},{""Bahan"":""5 buah belimbing wuluh potong""},{""Bahan"":""secukupnya Air asam jawa""},{""Bahan"":""secukupnya Gula garam dan kaldu bubuk""},{""Bahan"":""secukupnya Air""}]","[{""Cara Buat"":""Tumis bumbu halus hingga harum dan tanak""},{""Cara Buat"":""Tambahkan air secukupnya""},{""Cara Buat"":""Masukkan ikan""},{""Cara Buat"":""Tambahkan air asam jawa gula garam dan kaldu bubuk secukupnya""},{""Cara Buat"":""Koreksi rasa""},{""Cara Buat"":""Masukkan belimbing wuluh dan cabe rawit hijau""},{""Cara Buat"":""Masak hingga matang""},{""Cara Buat"":""Angkat dan sajikan""}]",😋 1,,
1684416859-12,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Pesmol Ikan Kembung Bumbu Kuning,https://cookpad.com/id/resep/16934139-pesmol-ikan-kembung-bumbu-kuning,Pesmol Ikan Kembung Bumbu Kuning,https://img-global.cpcdn.com/recipes/ded055ce9d916195/680x482cq70/pesmol-ikan-kembung-bumbu-kuning-foto-resep-utama.jpg,"[{""Bahan"":""4 ekor ikan kembung""},{""Bahan"":""2 serai""},{""Bahan"":""4-5 lembar daun jeruk""},{""Bahan"":""2 ruas Lengkuas, geprek""},{""Bahan"":""1 ruas Jahe, geprek""},{""Bahan"":""Cabai rawit utuh""},{""Bahan"":""secukupnya Garam, gula, air""},{""Bahan"":""Bumbu halus""},{""Bahan"":""8 siung bawang merah""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""1 ruas kunyit""},{""Bahan"":""4 kemiri""}]","[{""Cara Buat"":""Goreng ikan. Saya pakai air fryer Mito suhu 180 derajat 15 menit masing-masing sisi.""},{""Cara Buat"":""Tumis bumbu halus, tambahkan bahan lainnya. Didihkan air. Tambahkan gula & garam. Koreksi rasa. Masukkan ikan kembung goreng. Masak satu sisi. Balik. Masak kembali hingga air menyusut & mengental. Koreksi rasa.""},{""Cara Buat"":""Ikan kembung pesmol siap disajikan.""}]",😋 2,,
1684416886-13,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Tuna asam padeh,https://cookpad.com/id/resep/16934167-tuna-asam-padeh,Tuna asam padeh,https://img-global.cpcdn.com/recipes/f5ffab052774e77d/680x482cq70/tuna-asam-padeh-foto-resep-utama.jpg,"[{""Bahan"":""1 kg tuna""},{""Bahan"":""8 siung bawang merah""},{""Bahan"":""5 siung bawang putih""},{""Bahan"":""3 siung Cabai domba (sesuai selera)""},{""Bahan"":""20 bh cabai merah keriting""},{""Bahan"":""3 bh kemiri""},{""Bahan"":""5 bh asam kandis""},{""Bahan"":""5 bh asam jawa""},{""Bahan"":""3 cm jahe, 5 cm lengkuas, 1bh sereh digeprek, 2 bh daun daun salam""},{""Bahan"":""300-500 ml Air""},{""Bahan"":""Minyak untuk menumis""},{""Bahan"":""1 bh tomat diiris tipis""},{""Bahan"":""1,5 sdt garam, gula merah 1/2 bulatan, penyedap rasa 1/2 sdt, saori 1 sdm""}]","[{""Cara Buat"":""Bersihkan ikan tuna dan potong menjadi beberapa bagian""},{""Cara Buat"":""Haluskan bawang merah, bawang putih, Cabai rawit, Cabai keriting, dan kemiri""},{""Cara Buat"":""Tumis bumbu halus lalu masukan jahe, lengkuas, salam, sereh, asam, juga tomat""},{""Cara Buat"":""Jika sudah matang, masukan air. Tunggu sampai air mulai memanas""},{""Cara Buat"":""Masukan ikan yang sudah dicuci bersih kedalam wajan""},{""Cara Buat"":""Tunggu sampai ikan matang, koreksi rasa.""}]",😋 3,,
1684416914-14,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Ikan Lele Bumbu Marinasi,https://cookpad.com/id/resep/16934179-ikan-lele-bumbu-marinasi,Ikan Lele Bumbu Marinasi,https://img-global.cpcdn.com/recipes/d6c6920967bf2404/680x482cq70/ikan-lele-bumbu-marinasi-foto-resep-utama.jpg,"[{""Bahan"":""1 kg ikan lele ukuran besar, potong dua bagian""},{""Bahan"":""1 bks Bumbu marinasi instan""},{""Bahan"":""300 ml Air untuk rendaman bumbu""},{""Bahan"":""Minyak goreng secukupnya untuk menggoreng ikan lele""}]","[{""Cara Buat"":""Siapkan semua bahan.\n\nCuci ikan lele sampai bersih. Beri sayatan pada kedua sisi ikan lele supaya nanti Bumbu dapat meresap.""},{""Cara Buat"":""Lalu siapkan Bumbu marinasi instan. Taburi ke ikan lele kemudian tambahkan air.\n\nAduk rata.""},{""Cara Buat"":""Diamkan sekitar 25 menit (sambil dibolak balik supaya rata meresapnya)""},{""Cara Buat"":""Setelah 25 menit, langkah selanjutnya panaskan minyak goreng. Goreng sampai kedua sisi ikan matang. Angkat. Sajikan""}]",😋 4,,
1684416940-15,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Tahu Tempe Oseng Klotok Belimbing Wuluh,https://cookpad.com/id/resep/16934233-tahu-tempe-oseng-klotok-belimbing-wuluh,Tahu Tempe Oseng Klotok Belimbing Wuluh,https://img-global.cpcdn.com/recipes/17b58d09bb79b7cf/680x482cq70/tahu-tempe-oseng-klotok-belimbing-wuluh-foto-resep-utama.jpg,"[{""Bahan"":""3 bawang merah""},{""Bahan"":""1 bawang putih""},{""Bahan"":""1 ikan asin klotok""},{""Bahan"":""3 blimbing wuluh (sayur)""},{""Bahan"":""3 Cabai rawit (sesuai selera)""},{""Bahan"":""1 Cabai merah (sesuai selera)""},{""Bahan"":""1 buah tahu potong dadu goreng""},{""Bahan"":""1/2 papan tempe potong dadu goreng""}]","[{""Cara Buat"":""Bawang merah, bawang putih, Cabai merah, belimbing wuluh iris serong. Sisihkan""},{""Cara Buat"":""Buang kepala ikan asin dan ambil daging dari duri. Potong tomat dadu dan sisihkan""},{""Cara Buat"":""Tumis bawang merah, bawang putih, tomat, Cabai rawit utuh, Cabai merah, belimbing sayur""},{""Cara Buat"":""Setelah layu masukkan ikan asin, kemudian aduk smpai ikan asin beeubah warna""},{""Cara Buat"":""Masukkan tahu dan tempe, aduk lagi hingga tercampur rata. Masukkan garam dan gula aduk lagi. Ungkep, setelah itu tes rasa siap dihidangkan""}]",😋 1,,
1684416967-16,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Asam Kareng Khas Aceh (Asam ikan teri/ Bilis),https://cookpad.com/id/resep/16930370-asam-kareng-khas-aceh-asam-ikan-teri-bilis,Asam Kareng Khas Aceh (Asam ikan teri/ Bilis),https://img-global.cpcdn.com/recipes/0854fb1a3e4c21c4/680x482cq70/asam-kareng-khas-aceh-asam-ikan-teri-bilis-foto-resep-utama.jpg,"[{""Bahan"":""50 gram ikan teri kering yang sudah digoreng""},{""Bahan"":""2 siung bawang merah di iris tipis2""},{""Bahan"":""6 buah Cabai rawit""},{""Bahan"":""2 lembar daun jeruk""},{""Bahan"":""1 batang sereh ambil putih nya diiris tipis-tipis (sy eggaa pakai)""},{""Bahan"":""4-5 buah Asam Sunti""},{""Bahan"":""Garam secukupnya (sy eggaa pakai lagi krn pakai teri asin)""}]","[{""Cara Buat"":""Siapkan bahan""},{""Cara Buat"":""Ulek semua bahan,, sampai tercampur rata, sy tidak halus,, pecah2 saja""},{""Cara Buat"":""Selesai, Makan dengan nasi hangat""}]",😋 2,,
1684416996-17,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Mangut ikan pari asap,https://cookpad.com/id/resep/16934280-mangut-ikan-pari-asap,Mangut ikan pari asap,https://img-global.cpcdn.com/recipes/40df010088a5cc27/680x482cq70/mangut-ikan-pari-asap-foto-resep-utama.jpg,"[{""Bahan"":""6 potong ikan pari asap""},{""Bahan"":""Bumbu Halus :""},{""Bahan"":""5 siung bawang merah""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""1 sdt ketumbar, haluskan""},{""Bahan"":""1 cm ketumbar, kencur dan kunyit""},{""Bahan"":""2 butir kemiri""},{""Bahan"":""5 buah Cabai merah/ sesuai selera""},{""Bahan"":""Santan kemasan kecil""},{""Bahan"":""Bumbu Dapur aroma :""},{""Bahan"":""2 sereh""},{""Bahan"":""1 cm jahe dan lengkuas""},{""Bahan"":""2 daun salam""},{""Bahan"":""3 daun jeruk""},{""Bahan"":""1 tomat""},{""Bahan"":""5 Cabai rawit""},{""Bahan"":""Secukupnya garam, gula dan totole""},{""Bahan"":""500 ml Air""}]","[{""Cara Buat"":""Tumis bumbu halus dan bumbu dapur dengan api sedang hingga harum""},{""Cara Buat"":""Masukkan air,masak hingga mendidih.""},{""Cara Buat"":""Masukan santan dan ikan asap""},{""Cara Buat"":""Selamat menikmati""}]",😋 2,,
1684417025-18,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Mpasi Ay Ay 1th+ (Dori katsu),https://cookpad.com/id/resep/16934310-mpasi-ay-ay-1th-dori-katsu,Mpasi Ay Ay 1th+ (Dori katsu),https://img-global.cpcdn.com/recipes/f465d7552c638be8/680x482cq70/mpasi-ay-ay-1th-dori-katsu-foto-resep-utama.jpg,"[{""Bahan"":""fillet Ikan dori""},{""Bahan"":""secukupnya Tepung bumbu serbaguna""},{""Bahan"":""secukupnya Tepung roti/ tepung panir""}]","[{""Cara Buat"":""Bersihkan filet ikan dori""},{""Cara Buat"":""Campurkan tepung bumbu dengan sedikit air, kemudian lumuri ikan dori dengan adonan""},{""Cara Buat"":""Kemudian taburi tepung roti sampai rata""},{""Cara Buat"":""Goreng diminyak panas sampai matang merata""},{""Cara Buat"":""Sajikan dengan nasi dan nori""}]",😋 2,,
1684417053-19,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Ikan pindang pedas / ikan balado / ikan pedas / sambal ikan / sambel ikan,https://cookpad.com/id/resep/16934345-ikan-pindang-pedas-ikan-balado-ikan-pedas-sambal-ikan-sambel-ikan,Ikan pindang pedas / ikan balado / ikan pedas / sambal ikan / sambel ikan,https://img-global.cpcdn.com/recipes/b8f7426c6a9ad4e8/680x482cq70/ikan-pindang-pedas-ikan-balado-ikan-pedas-sambal-ikan-sambel-ikan-foto-resep-utama.jpg,"[{""Bahan"":""Ikan pindang 4 kranjang (isi 4)""},{""Bahan"":""Daun jeruk (optional)""},{""Bahan"":""Serai (optional)""},{""Bahan"":""Bahan halus""},{""Bahan"":""Bamer 10 (goreng)""},{""Bahan"":""Baput 8 (goreng)""},{""Bahan"":""Tomat 1 buah (goreng)""},{""Bahan"":""Cabai keriting 10 biji (goreng)""},{""Bahan"":""Cabai rawit 7 biji (goreng)""},{""Bahan"":""Bahan pelengkap""},{""Bahan"":""1 biji Gulmer""},{""Bahan"":""1/4 sdm Gulpas""},{""Bahan"":""1/4 sdt Garam""},{""Bahan"":""1/2 sdm Totole""}]","[{""Cara Buat"":""Bersihkan ikan (boleh pake ikan apa aja mau fresh atopun ikan krenjang) kemudian goreng stegah matang dan tiriskan""},{""Cara Buat"":""Bahan bumbu halus semua digoreng terlebih dahulu kemudian di ulek halus setelah di ulek Tumis bumbu halus sampe layu tambahkam sedikit air dan masukkan bahan pelengkap koreksi rasa dan masukkan ikan aduk smpe rata dan biarkan air sedikit menyusut""}]",😋 3,,
1684417081-20,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=2,Suir Ikan Tongkol Sambel Kemangi,https://cookpad.com/id/resep/16934361-suir-ikan-tongkol-sambel-kemangi,Suir Ikan Tongkol Sambel Kemangi,https://img-global.cpcdn.com/recipes/0a47af03daa3e8fd/680x482cq70/suir-ikan-tongkol-sambel-kemangi-foto-resep-utama.jpg,"[{""Bahan"":""3 ekor ikan tongkol segar""},{""Bahan"":""sesuai selera Cabe rawit""},{""Bahan"":""Cabe kriting""},{""Bahan"":""Cabai hijau""},{""Bahan"":""Bangmer & Bangput""},{""Bahan"":""Tomat""},{""Bahan"":""Daun Kemangi""},{""Bahan"":""Daun Jeruk""},{""Bahan"":""Serai""}]","[{""Cara Buat"":""Bersihkan ikan, kukus ikan di panci ukuran sedang.""},{""Cara Buat"":""Siapkan sambal mentahan""},{""Cara Buat"":""Suir suir ikan sesuai selera aja""},{""Cara Buat"":""Tumis sambal, tumis hingga harum & layu. Masukkan daun kemangi, sampai layu. Lanjut masukkan suiran ikan tongkol tadi.""},{""Cara Buat"":""Setelah tercampur & dan rempah rempah bumbu meresap, masukkan penyedap rasa untuk menguatkan rasanya. Tumis tumis kembali sampai meresap.""}]",😋 2,,
1684417613-1,https://cookpad.com/id/cari/ikan?event=search.typed_query&page=3,114. Tongkol Suwir Sambal Matah,https://cookpad.com/id/resep/16930940-114-tongkol-suwir-sambal-matah,114. Tongkol Suwir Sambal Matah,https://img-global.cpcdn.com/recipes/10dd8c433087ade1/680x482cq70/114-tongkol-suwir-sambal-matah-foto-resep-utama.jpg,"[{""Bahan"":""1 bungkus tongkol delta""},{""Bahan"":""Bahan Sambal Matah :""},{""Bahan"":""10 siung bawang merah""},{""Bahan"":""15 buah cabe rawit (sesuai selera)""},{""Bahan"":""5 batang serai""},{""Bahan"":""7 lembar daun jeruk (buang batangnya)""},{""Bahan"":""1/2 sdm gula pasir""},{""Bahan"":""1/2 sdt kaldu jamur / micin""},{""Bahan"":""1/3 sdt garam (sesuai selera)""},{""Bahan"":""5-7 sdm minyak panas sisa goreng tongkol""}]","[{""Cara Buat"":""Potong2 sereh, bawang merah. Lalu iris tipis daun jeruk, jgn lupa buang batang nya""},{""Cara Buat"":""Tambahkan potongan cabe rawit, garam, gula, kaldu jamur dan minyak panas. Aduk2 hingga rata""},{""Cara Buat"":""Goreng tongkol sampai matang, lalu tiriskan. Suwir2 sesuai selera""},{""Cara Buat"":""Campurkan tongkol yg sudah disuwir dengan sambal matah. Selesai. Hidangkan 👏🏻""}]","[{""Reaksi"":""😋\n 4""},{""Reaksi"":""❤️\n 4""},{""Reaksi"":""👏\n 4""}]",,
